# itau tau ik k probability_sum_theta_phi
       1   0.0000000000000000E+00        1   5.0000000000000001E-03   1.0591652973803428E-01
       1   0.0000000000000000E+00        2   3.4900000000000000E-02   1.2376203316014521E-01
       1   0.0000000000000000E+00        3   6.4800000000000010E-02   1.7798657128157908E-01
       1   0.0000000000000000E+00        4   9.4700000000000006E-02   2.4528194974180756E-01
       1   0.0000000000000000E+00        5   1.2460000000000002E-01   2.5422872078582298E-01
       1   0.0000000000000000E+00        6   1.5450000000000003E-01   2.1892195468182898E-01
       1   0.0000000000000000E+00        7   1.8440000000000001E-01   2.2738424555516115E-01
       1   0.0000000000000000E+00        8   2.1430000000000002E-01   2.1309520657356540E-01
       1   0.0000000000000000E+00        9   2.4420000000000003E-01   1.4943997777331322E-01
       1   0.0000000000000000E+00       10   2.7410000000000001E-01   1.7410414440070923E-01
       1   0.0000000000000000E+00       11   3.0400000000000005E-01   2.0482124609286573E-01
       1   0.0000000000000000E+00       12   3.3390000000000003E-01   1.6087417916654612E-01
       1   0.0000000000000000E+00       13   3.6380000000000001E-01   1.5307987672030932E-01
       1   0.0000000000000000E+00       14   3.9370000000000005E-01   1.2727749878306788E-01
       1   0.0000000000000000E+00       15   4.2360000000000003E-01   8.8286299347121275E-02
       1   0.0000000000000000E+00       16   4.5350000000000007E-01   6.7613540842993231E-02
       1   0.0000000000000000E+00       17   4.8340000000000005E-01   3.8510798205702322E-02
       1   0.0000000000000000E+00       18   5.1330000000000009E-01   3.5456320027496352E-02
       1   0.0000000000000000E+00       19   5.4320000000000002E-01   3.3046944167009006E-02
       1   0.0000000000000000E+00       20   5.7310000000000005E-01   3.3527317109196222E-02
       1   0.0000000000000000E+00       21   6.0300000000000009E-01   2.5285865717302090E-02
       1   0.0000000000000000E+00       22   6.3290000000000002E-01   2.4581968925710504E-02
       1   0.0000000000000000E+00       23   6.6280000000000006E-01   2.4096628079020757E-02
       1   0.0000000000000000E+00       24   6.9270000000000009E-01   1.7152432816867482E-02
       1   0.0000000000000000E+00       25   7.2260000000000002E-01   9.5064193970368881E-03
       1   0.0000000000000000E+00       26   7.5250000000000006E-01   1.1972350913993495E-02
       1   0.0000000000000000E+00       27   7.8240000000000010E-01   1.2472587006901062E-02
       1   0.0000000000000000E+00       28   8.1230000000000013E-01   7.3699647890844676E-03
       1   0.0000000000000000E+00       29   8.4220000000000006E-01   8.6431931019179745E-03
       1   0.0000000000000000E+00       30   8.7210000000000010E-01   7.8916329836357171E-03
       1   0.0000000000000000E+00       31   9.0200000000000014E-01   6.0006785524707043E-03
       1   0.0000000000000000E+00       32   9.3190000000000006E-01   7.5369992117296017E-03
       1   0.0000000000000000E+00       33   9.6180000000000010E-01   5.5893189641197270E-03
       1   0.0000000000000000E+00       34   9.9170000000000014E-01   6.6973643137460525E-03
       1   0.0000000000000000E+00       35   1.0216000000000001E+00   5.5413581737661175E-03
       1   0.0000000000000000E+00       36   1.0515000000000001E+00   5.6916783463357729E-03
       1   0.0000000000000000E+00       37   1.0814000000000001E+00   5.3096596048792209E-03
       1   0.0000000000000000E+00       38   1.1113000000000002E+00   5.0035692065703609E-03
       1   0.0000000000000000E+00       39   1.1412000000000002E+00   5.0766118912632992E-03
       1   0.0000000000000000E+00       40   1.1711000000000000E+00   4.8738616899660359E-03
       1   0.0000000000000000E+00       41   1.2010000000000001E+00   4.4906908822165978E-03
       1   0.0000000000000000E+00       42   1.2309000000000001E+00   4.4073635887568151E-03
       1   0.0000000000000000E+00       43   1.2608000000000001E+00   4.1137294626063959E-03
       1   0.0000000000000000E+00       44   1.2907000000000002E+00   4.2830178132806348E-03
       1   0.0000000000000000E+00       45   1.3206000000000002E+00   3.7613666510422678E-03
       1   0.0000000000000000E+00       46   1.3505000000000000E+00   3.8476105343539925E-03
       1   0.0000000000000000E+00       47   1.3804000000000001E+00   3.8734570380307039E-03
       1   0.0000000000000000E+00       48   1.4103000000000001E+00   3.5031191834106684E-03
       1   0.0000000000000000E+00       49   1.4402000000000001E+00   3.6068456248065954E-03
       1   0.0000000000000000E+00       50   1.4701000000000002E+00   3.5481717281669258E-03
 
       2   8.6822047244094480E-01        1   5.0000000000000001E-03   1.1740939299029915E-01
       2   8.6822047244094480E-01        2   3.4900000000000000E-02   1.3563623464039445E-01
       2   8.6822047244094480E-01        3   6.4800000000000010E-02   1.9262347855332149E-01
       2   8.6822047244094480E-01        4   9.4700000000000006E-02   2.6341568426031114E-01
       2   8.6822047244094480E-01        5   1.2460000000000002E-01   2.7041378037397351E-01
       2   8.6822047244094480E-01        6   1.5450000000000003E-01   2.2849945689220097E-01
       2   8.6822047244094480E-01        7   1.8440000000000001E-01   2.3432401940814893E-01
       2   8.6822047244094480E-01        8   2.1430000000000002E-01   2.2261379080280935E-01
       2   8.6822047244094480E-01        9   2.4420000000000003E-01   1.5879356540683831E-01
       2   8.6822047244094480E-01       10   2.7410000000000001E-01   1.8042907764603461E-01
       2   8.6822047244094480E-01       11   3.0400000000000005E-01   2.1266653860144394E-01
       2   8.6822047244094480E-01       12   3.3390000000000003E-01   1.6915642107409817E-01
       2   8.6822047244094480E-01       13   3.6380000000000001E-01   1.5698994682795114E-01
       2   8.6822047244094480E-01       14   3.9370000000000005E-01   1.3061150328625534E-01
       2   8.6822047244094480E-01       15   4.2360000000000003E-01   9.1221529434994064E-02
       2   8.6822047244094480E-01       16   4.5350000000000007E-01   6.8933813482904768E-02
       2   8.6822047244094480E-01       17   4.8340000000000005E-01   3.9626381804970495E-02
       2   8.6822047244094480E-01       18   5.1330000000000009E-01   3.5543434242009446E-02
       2   8.6822047244094480E-01       19   5.4320000000000002E-01   3.3644871160671358E-02
       2   8.6822047244094480E-01       20   5.7310000000000005E-01   3.4144952891657587E-02
       2   8.6822047244094480E-01       21   6.0300000000000009E-01   2.5945760251332096E-02
       2   8.6822047244094480E-01       22   6.3290000000000002E-01   2.4692503132406798E-02
       2   8.6822047244094480E-01       23   6.6280000000000006E-01   2.4357222619185874E-02
       2   8.6822047244094480E-01       24   6.9270000000000009E-01   1.7335980912658342E-02
       2   8.6822047244094480E-01       25   7.2260000000000002E-01   9.2604315844989817E-03
       2   8.6822047244094480E-01       26   7.5250000000000006E-01   1.1798855327746785E-02
